Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Convertible Note - Rovenso,https://www.crunchbase.com/funding_round/rovenso-convertible-note--180f4bca,Rovenso,https://www.crunchbase.com/organization/rovenso,Convertible Note,"$100,000","Apr 15, 2016",,,No,2,2
Seed Round - OneMoreCloset,https://www.crunchbase.com/funding_round/onemorecloset-seed--261ec6ac,OneMoreCloset,https://www.crunchbase.com/organization/onemorecloset,Seed,,"Apr 15, 2016",Seed,,Yes,2,1
Seed Round - Qidni Labs,https://www.crunchbase.com/funding_round/qidni-labs-seed--329499d6,Qidni Labs,https://www.crunchbase.com/organization/qidni-labs,Seed,,"Apr 13, 2016",Seed,,Yes,2,1
Convertible Note - RAWK Ltd,https://www.crunchbase.com/funding_round/rawk-fit-convertible-note--bcaefeab,RAWK Ltd,https://www.crunchbase.com/organization/rawk-fit,Convertible Note,,"Apr 13, 2016",,,No,2,1
Convertible Note - Powerhouse Dynamics,https://www.crunchbase.com/funding_round/powerhouse-dynamics-convertible-note--288cfe0e,Powerhouse Dynamics,https://www.crunchbase.com/organization/powerhouse-dynamics,Convertible Note,"$1,778,130","Apr 11, 2016",,,No,1,1
Series A - Clara Foods,https://www.crunchbase.com/funding_round/clara-foods-series-a--aba544ab,Clara Foods,https://www.crunchbase.com/organization/clara-foods,Series A,"$1,700,000","Apr 8, 2016",Early Stage Venture,,Yes,1,
Convertible Note - Foowala,https://www.crunchbase.com/funding_round/foowala-convertible-note--7b9cc2e2,Foowala,https://www.crunchbase.com/organization/foowala,Convertible Note,,"Apr 8, 2016",,,No,2,1
Seed Round - Protes,https://www.crunchbase.com/funding_round/protings-seed--6fa11af8,Protes,https://www.crunchbase.com/organization/protings,Seed,"$50,000","Apr 8, 2016",Seed,,Yes,2,2
Convertible Note - Grobo,https://www.crunchbase.com/funding_round/grobo-inc--convertible-note--f17be4d4,Grobo,https://www.crunchbase.com/organization/grobo-inc-,Convertible Note,,"Apr 4, 2016",,,No,2,2
Venture Round - Breather,https://www.crunchbase.com/funding_round/breather-series-unknown--230eee0e,Breather,https://www.crunchbase.com/organization/breather,Venture - Series Unknown,"$1,500,000","Apr 4, 2016",,,Yes,1,1
Seed Round - Numina,https://www.crunchbase.com/funding_round/numina-seed--ca2b7920,Numina,https://www.crunchbase.com/organization/numina,Seed,"$60,000","Apr 1, 2016",Seed,,Yes,2,1
Seed Round - STAE,https://www.crunchbase.com/funding_round/stae-seed--1448bf9c,STAE,https://www.crunchbase.com/organization/stae,Seed,"$60,000","Mar 31, 2016",Seed,,Yes,2,1
Seed Round - Plasma Nutrition,https://www.crunchbase.com/funding_round/plasma-nutrition-seed--e868074f,Plasma Nutrition,https://www.crunchbase.com/organization/plasma-nutrition,Seed,"$50,000","Mar 29, 2016",Seed,,Yes,2,2
Seed Round - DuKorp,https://www.crunchbase.com/funding_round/dukorp-seed--1ebca33f,DuKorp,https://www.crunchbase.com/organization/dukorp,Seed,"$60,000","Mar 29, 2016",Seed,,Yes,2,1
Convertible Note - Buoy,https://www.crunchbase.com/funding_round/buoy-convertible-note--e8d5610e,Buoy,https://www.crunchbase.com/organization/buoy,Convertible Note,,"Mar 28, 2016",,,No,2,1
Convertible Note - Kniterate,https://www.crunchbase.com/funding_round/kniterate-convertible-note--529f8dfd,Kniterate,https://www.crunchbase.com/organization/kniterate,Convertible Note,,"Mar 25, 2016",,,No,2,2
Seed Round - KaJin Health,https://www.crunchbase.com/funding_round/kajin-health-seed--4988622d,KaJin Health,https://www.crunchbase.com/organization/kajin-health,Seed,,"Mar 25, 2016",Seed,,Yes,2,1
Seed Round - Brooklyness,https://www.crunchbase.com/funding_round/brooklyness-seed--2b20c93a,Brooklyness,https://www.crunchbase.com/organization/brooklyness,Seed,"$60,000","Mar 25, 2016",Seed,,Yes,2,1
Seed Round - Industrial/Organic,https://www.crunchbase.com/funding_round/industrial-organic-seed--b39f67f5,Industrial/Organic,https://www.crunchbase.com/organization/industrial-organic,Seed,"$60,000","Mar 25, 2016",Seed,,Yes,2,1
Convertible Note - NeoNan,https://www.crunchbase.com/funding_round/neonan-convertible-note--138d448a,NeoNan,https://www.crunchbase.com/organization/neonan,Convertible Note,,"Mar 23, 2016",,,No,1,
Seed Round - FreshSurety,https://www.crunchbase.com/funding_round/freshsurety-seed--aa4f3ab5,FreshSurety,https://www.crunchbase.com/organization/freshsurety,Seed,"$50,000","Mar 22, 2016",Seed,,Yes,2,2
Seed Round - Buzzware,https://www.crunchbase.com/funding_round/buzzware-seed--83e0f40d,Buzzware,https://www.crunchbase.com/organization/buzzware,Seed,"$60,000","Mar 22, 2016",Seed,,Yes,2,1
Venture Round - Specifiko,https://www.crunchbase.com/funding_round/specifiko-series-unknown--9edb9339,Specifiko,https://www.crunchbase.com/organization/specifiko,Venture - Series Unknown,,"Mar 18, 2016",,,Yes,1,
Convertible Note - SWJ Technology,https://www.crunchbase.com/funding_round/swj-technology-convertible-note--d35af105,SWJ Technology,https://www.crunchbase.com/organization/swj-technology,Convertible Note,,"Mar 11, 2016",,,No,2,1
Seed Round - Memphis Meats,https://www.crunchbase.com/funding_round/memphis-meats-seed--dc6aba93,Memphis Meats,https://www.crunchbase.com/organization/memphis-meats,Seed,"$2,750,000","Mar 10, 2016",Seed,,Yes,6,
Seed Round - Ardra Bio,https://www.crunchbase.com/funding_round/ardra-bio-seed--0305aed4,Ardra Bio,https://www.crunchbase.com/organization/ardra-bio,Seed,,"Mar 10, 2016",Seed,,Yes,2,1
Seed Round - Saucey Sauce,https://www.crunchbase.com/funding_round/saucey-sauce-seed--556eafa4,Saucey Sauce,https://www.crunchbase.com/organization/saucey-sauce,Seed,"$50,000","Mar 10, 2016",Seed,,Yes,2,2
Convertible Note - SyntheX,https://www.crunchbase.com/funding_round/synthex-convertible-note--13aecee8,SyntheX,https://www.crunchbase.com/organization/synthex,Convertible Note,,"Mar 10, 2016",,,No,2,1
Seed Round - Willow Cup,https://www.crunchbase.com/funding_round/willow-cup-seed--4920796e,Willow Cup,https://www.crunchbase.com/organization/willow-cup,Seed,,"Mar 10, 2016",Seed,,Yes,2,1
Seed Round - Asiahub,https://www.crunchbase.com/funding_round/asiahub-2-seed--4a3c2722,Asiahub,https://www.crunchbase.com/organization/asiahub-2,Seed,,"Mar 8, 2016",Seed,,Yes,2,1
Seed Round - mFluiDx,https://www.crunchbase.com/funding_round/mfluidx-seed--79843a76,mFluiDx,https://www.crunchbase.com/organization/mfluidx,Seed,,"Mar 8, 2016",Seed,,Yes,2,1
Venture Round - AYLIEN,https://www.crunchbase.com/funding_round/aylien-series-unknown--97b374fe,AYLIEN,https://www.crunchbase.com/organization/aylien,Venture - Series Unknown,"€580,000","Mar 6, 2016",,,Yes,2,1
Seed Round - Jungla Inc.,https://www.crunchbase.com/funding_round/jungla-seed--706e5b12,Jungla Inc.,https://www.crunchbase.com/organization/jungla,Seed,,"Mar 3, 2016",Seed,,Yes,2,1
Seed Round - BioNascent,https://www.crunchbase.com/funding_round/bionascent-seed--126daeee,BioNascent,https://www.crunchbase.com/organization/bionascent,Seed,,"Mar 3, 2016",Seed,,Yes,2,1
Angel Round - OneSkin Technology,https://www.crunchbase.com/funding_round/oneskin-angel--ad8a81b7,OneSkin Technology,https://www.crunchbase.com/organization/oneskin,Angel,,"Mar 3, 2016",Seed,,Yes,2,1
Seed Round - Bite,https://www.crunchbase.com/funding_round/bite-seed--d70d30b1,Bite,https://www.crunchbase.com/organization/bite,Seed,"$50,000","Mar 2, 2016",Seed,,Yes,2,2
Seed Round - SAS JOY,https://www.crunchbase.com/funding_round/joy-2-seed--daf67d2c,SAS JOY,https://www.crunchbase.com/organization/joy-2,Seed,"$160,000","Mar 1, 2016",Seed,,Yes,2,2
Seed Round - Barley + Oats,https://www.crunchbase.com/funding_round/barley-oats-seed--a1802799,Barley + Oats,https://www.crunchbase.com/organization/barley-oats,Seed,"$50,000","Mar 1, 2016",Seed,"$1,000,000",Yes,2,2
Seed Round - BioCellection,https://www.crunchbase.com/funding_round/biocellection-seed--321c85e4,BioCellection,https://www.crunchbase.com/organization/biocellection,Seed,"$600,000","Mar 1, 2016",Seed,,Yes,3,1
Convertible Note - MGI Pacific,https://www.crunchbase.com/funding_round/mgi-pacific-convertible-note--1607aafe,MGI Pacific,https://www.crunchbase.com/organization/mgi-pacific,Convertible Note,,"Feb 26, 2016",,,No,2,1
Seed Round - MycoWorks,https://www.crunchbase.com/funding_round/mycoworks-seed--2cccfa5e,MycoWorks,https://www.crunchbase.com/organization/mycoworks,Seed,,"Feb 26, 2016",Seed,,Yes,2,1
Convertible Note - Rikai Labs,https://www.crunchbase.com/funding_round/rikai-labs-convertible-note--ab88ae5f,Rikai Labs,https://www.crunchbase.com/organization/rikai-labs,Convertible Note,,"Feb 23, 2016",,,No,2,1
Seed Round - Lumen Cache,https://www.crunchbase.com/funding_round/lumen-cache-seed--f0e1af0f,Lumen Cache,https://www.crunchbase.com/organization/lumen-cache,Seed,"$100,000","Feb 22, 2016",Seed,,Yes,2,2
Convertible Note - GetO2,https://www.crunchbase.com/funding_round/geto2-convertible-note--8972386a,GetO2,https://www.crunchbase.com/organization/geto2,Convertible Note,,"Feb 22, 2016",,,No,1,1
Venture Round - Avidbots,https://www.crunchbase.com/funding_round/avidbots-series-unknown--9194af66,Avidbots,https://www.crunchbase.com/organization/avidbots,Venture - Series Unknown,,"Feb 22, 2016",,,Yes,1,
Convertible Note - Carma,https://www.crunchbase.com/funding_round/carma-2-convertible-note--500aae7a,Carma,https://www.crunchbase.com/organization/carma-2,Convertible Note,,"Feb 20, 2016",,,No,1,2
Seed Round - AstRoNA Biotechnologies,https://www.crunchbase.com/funding_round/astrona-biotechnologies-seed--1bf76ca7,AstRoNA Biotechnologies,https://www.crunchbase.com/organization/astrona-biotechnologies,Seed,,"Feb 19, 2016",Seed,,Yes,2,1
Seed Round - Endura Bio,https://www.crunchbase.com/funding_round/endura-bio-seed--24e12f29,Endura Bio,https://www.crunchbase.com/organization/endura-bio,Seed,,"Feb 17, 2016",Seed,,Yes,2,1
Seed Round - Amaryllis Nucleics,https://www.crunchbase.com/funding_round/amaryllis-nucleics-seed--deec6437,Amaryllis Nucleics,https://www.crunchbase.com/organization/amaryllis-nucleics,Seed,,"Feb 17, 2016",Seed,,Yes,2,1
Seed Round - Genome Surveillance,https://www.crunchbase.com/funding_round/genome-surveillance-seed--dd27f94b,Genome Surveillance,https://www.crunchbase.com/organization/genome-surveillance,Seed,,"Feb 17, 2016",Seed,,Yes,2,1
Convertible Note - Verdex Technology,https://www.crunchbase.com/funding_round/verdex-technologies-convertible-note--3c3153a9,Verdex Technology,https://www.crunchbase.com/organization/verdex-technologies,Convertible Note,,"Feb 15, 2016",,,No,1,1
Convertible Note - Dublway - daily commute ridesharing,https://www.crunchbase.com/funding_round/dublway-convertible-note--0007c244,Dublway - daily commute ridesharing,https://www.crunchbase.com/organization/dublway,Convertible Note,,"Feb 12, 2016",,,No,1,
Convertible Note - After PTY,https://www.crunchbase.com/funding_round/after-pty-convertible-note--47e73aca,After PTY,https://www.crunchbase.com/organization/after-pty,Convertible Note,,"Feb 11, 2016",,,No,2,1
Venture Round - Clarity Movement,https://www.crunchbase.com/funding_round/clarity-movement-series-unknown--812e6757,Clarity Movement,https://www.crunchbase.com/organization/clarity-movement,Venture - Series Unknown,,"Feb 11, 2016",,,Yes,1,1
Seed Round - Miraculex,https://www.crunchbase.com/funding_round/miraculex-seed--e98fe5ae,Miraculex,https://www.crunchbase.com/organization/miraculex,Seed,,"Feb 11, 2016",Seed,,Yes,2,1
Convertible Note - The Light Phone,https://www.crunchbase.com/funding_round/the-light-phone-convertible-note--55d12b9a,The Light Phone,https://www.crunchbase.com/organization/the-light-phone,Convertible Note,,"Feb 9, 2016",,,No,2,1
Seed Round - Grobo,https://www.crunchbase.com/funding_round/grobo-inc--seed--3850726a,Grobo,https://www.crunchbase.com/organization/grobo-inc-,Seed,"$100,000","Feb 8, 2016",Seed,,Yes,2,2
Seed Round - My.Flow,https://www.crunchbase.com/funding_round/my-flow-seed--ac7c8871,My.Flow,https://www.crunchbase.com/organization/my-flow,Seed,"$100,000","Feb 3, 2016",Seed,,Yes,2,2
Seed Round - Geltor,https://www.crunchbase.com/funding_round/geltor-seed--65dc084c,Geltor,https://www.crunchbase.com/organization/geltor,Seed,"$2,250,000","Feb 1, 2016",Seed,,Yes,6,4
Convertible Note - DGIM CO,https://www.crunchbase.com/funding_round/atmosoar-convertible-note--19c6decf,DGIM CO,https://www.crunchbase.com/organization/atmosoar,Convertible Note,"$100,000","Feb 1, 2016",,"$1,300,000",No,3,
Venture Round - meXBT,https://www.crunchbase.com/funding_round/mexbt-crypto-exchange-of-the-americas-series-unknown--5a78442c,meXBT,https://www.crunchbase.com/organization/mexbt-crypto-exchange-of-the-americas,Venture - Series Unknown,,"Jan 22, 2016",,,Yes,2,1
Convertible Note - Speedy Packets,https://www.crunchbase.com/funding_round/speedy-packets-convertible-note--7f7a90ba,Speedy Packets,https://www.crunchbase.com/organization/speedy-packets,Convertible Note,,"Jan 21, 2016",,,No,1,1
Seed Round - KNOX Medical Diagnostics,https://www.crunchbase.com/funding_round/knox-medical-diagnostics-seed--59547f73,KNOX Medical Diagnostics,https://www.crunchbase.com/organization/knox-medical-diagnostics,Seed,,"Jan 21, 2016",Seed,,Yes,2,1
Convertible Note - Hong Kong Technology Property,https://www.crunchbase.com/funding_round/hong-kong-technology-property-convertible-note--096268ab,Hong Kong Technology Property,https://www.crunchbase.com/organization/hong-kong-technology-property,Convertible Note,,"Jan 19, 2016",,,No,2,1
Seed Round - Nura,https://www.crunchbase.com/funding_round/nura-3-seed--e5752607,Nura,https://www.crunchbase.com/organization/nura-3,Seed,"$100,000","Jan 18, 2016",Seed,,Yes,2,2
Seed Round - VST Technology,https://www.crunchbase.com/funding_round/stepp-seed--b7426d8e,VST Technology,https://www.crunchbase.com/organization/stepp,Seed,"$100,000","Jan 18, 2016",Seed,,Yes,2,2
Seed Round - Trainerbot,https://www.crunchbase.com/funding_round/trainerbot-seed--51c858fa,Trainerbot,https://www.crunchbase.com/organization/trainerbot,Seed,"$100,000","Jan 18, 2016",Seed,,Yes,2,2
Seed Round - Kniterate,https://www.crunchbase.com/funding_round/kniterate-seed--5b34d25f,Kniterate,https://www.crunchbase.com/organization/kniterate,Seed,"$100,000","Jan 18, 2016",Seed,,Yes,2,2
Seed Round - Feel,https://www.crunchbase.com/funding_round/sentio-solutions-inc-seed--f74cc1de,Feel,https://www.crunchbase.com/organization/sentio-solutions-inc,Seed,"$475,000","Jan 17, 2016",Seed,,Yes,3,
Debt Financing - Trendy Butler,https://www.crunchbase.com/funding_round/trendy-butler-debt-financing--c43e7c64,Trendy Butler,https://www.crunchbase.com/organization/trendy-butler,Debt Financing,"$1,150,000","Jan 14, 2016",,,No,3,1
Seed Round - Shopal,https://www.crunchbase.com/funding_round/shopal-seed--79a947e0,Shopal,https://www.crunchbase.com/organization/shopal,Seed,,"Jan 14, 2016",Seed,,Yes,1,
Seed Round - Wazer,https://www.crunchbase.com/funding_round/wazer-2-seed--0dce22c0,Wazer,https://www.crunchbase.com/organization/wazer-2,Seed,,"Jan 13, 2016",Seed,,Yes,2,2
Venture Round - General Mobile Corporation,https://www.crunchbase.com/funding_round/general-mobile-corporation-series-unknown--6d6b0ba6,General Mobile Corporation,https://www.crunchbase.com/organization/general-mobile-corporation,Venture - Series Unknown,,"Jan 13, 2016",,,Yes,1,1
Convertible Note - GIVN Water,https://www.crunchbase.com/funding_round/givn-water-convertible-note--843e469c,GIVN Water,https://www.crunchbase.com/organization/givn-water,Convertible Note,"$100,000","Jan 12, 2016",,"$2,000,000",No,2,1
Convertible Note - Simbe Robotics,https://www.crunchbase.com/funding_round/simbe-robotics-convertible-note--6c354716,Simbe Robotics,https://www.crunchbase.com/organization/simbe-robotics,Convertible Note,,"Jan 7, 2016",,,No,3,2
Convertible Note - Bubbleye,https://www.crunchbase.com/funding_round/bubbleye-2-convertible-note--d2a66097,Bubbleye,https://www.crunchbase.com/organization/bubbleye-2,Convertible Note,,"Jan 7, 2016",,,No,3,1
Convertible Note - Contents First,https://www.crunchbase.com/funding_round/contents-first-convertible-note--b5975b38,Contents First,https://www.crunchbase.com/organization/contents-first,Convertible Note,,"Jan 7, 2016",,,No,3,1
Series A - Kolibree,https://www.crunchbase.com/funding_round/kolibree-series-a--bf94b729,Kolibree,https://www.crunchbase.com/organization/kolibree,Series A,"$4,000,000","Jan 5, 2016",Early Stage Venture,,Yes,3,1
Convertible Note - Futurefleet,https://www.crunchbase.com/funding_round/futurefleet-convertible-note--8a3248a3,Futurefleet,https://www.crunchbase.com/organization/futurefleet,Convertible Note,,"Jan 4, 2016",,,No,1,
Seed Round - Wine Sherpa LLC,https://www.crunchbase.com/funding_round/wine-sherpa-llc-seed--aea42aa9,Wine Sherpa LLC,https://www.crunchbase.com/organization/wine-sherpa-llc,Seed,"$50,000","Jan 2, 2016",Seed,,Yes,2,
Seed Round - Ezeecube,https://www.crunchbase.com/funding_round/ezeecube-seed--f1725003,Ezeecube,https://www.crunchbase.com/organization/ezeecube,Seed,,"Jan 2, 2016",Seed,,Yes,2,1
Convertible Note - Heykuers,https://www.crunchbase.com/funding_round/heykuers-convertible-note--55a0377e,Heykuers,https://www.crunchbase.com/organization/heykuers,Convertible Note,,"Jan 1, 2016",,,No,3,1
Convertible Note - TruEnergy Sport Shot,https://www.crunchbase.com/funding_round/truenergy-convertible-note--899983f4,TruEnergy Sport Shot,https://www.crunchbase.com/organization/truenergy,Convertible Note,,"Dec 23, 2015",,,No,1,
Convertible Note - CookMood,https://www.crunchbase.com/funding_round/cookmood-convertible-note--c55c0b9f,CookMood,https://www.crunchbase.com/organization/cookmood,Convertible Note,,"Dec 23, 2015",,,No,1,
Venture Round - Mingbo,https://www.crunchbase.com/funding_round/mingbo-series-unknown--95632be8,Mingbo,https://www.crunchbase.com/organization/mingbo,Venture - Series Unknown,,"Dec 16, 2015",,,Yes,1,1
Convertible Note - Trendy Butler,https://www.crunchbase.com/funding_round/trendy-butler-convertible-note--bc6ee19d,Trendy Butler,https://www.crunchbase.com/organization/trendy-butler,Convertible Note,,"Dec 16, 2015",,,No,1,
Convertible Note - Vibease,https://www.crunchbase.com/funding_round/vibease-inc-convertible-note--0443598c,Vibease,https://www.crunchbase.com/organization/vibease-inc,Convertible Note,,"Dec 16, 2015",,,No,1,
Convertible Note - Aroma Brewing,https://www.crunchbase.com/funding_round/aroma-brewing-convertible-note--6a26d477,Aroma Brewing,https://www.crunchbase.com/organization/aroma-brewing,Convertible Note,,"Dec 15, 2015",,,No,2,2
Seed Round - GIROPTIC,https://www.crunchbase.com/funding_round/giroptic-seed--8af81ed5,GIROPTIC,https://www.crunchbase.com/organization/giroptic,Seed,"$4,500,000","Dec 15, 2015",Seed,,Yes,8,1
Venture Round - Rumarocket,https://www.crunchbase.com/funding_round/rumarocket-series-unknown--3f5e4921,Rumarocket,https://www.crunchbase.com/organization/rumarocket,Venture - Series Unknown,,"Dec 11, 2015",,,Yes,1,
Convertible Note - Geili Giving,https://www.crunchbase.com/funding_round/geili-giving-convertible-note--1f6c9e21,Geili Giving,https://www.crunchbase.com/organization/geili-giving,Convertible Note,,"Dec 8, 2015",,,No,1,
Seed Round - Miramix,https://www.crunchbase.com/funding_round/miramix-seed--97db0177,Miramix,https://www.crunchbase.com/organization/miramix,Seed,,"Dec 4, 2015",Seed,,Yes,2,
"Venture Round - Hackster.io, an Avnet Company",https://www.crunchbase.com/funding_round/hackster-io-series-unknown--f5d7abba,"Hackster.io, an Avnet Company",https://www.crunchbase.com/organization/hackster-io,Venture - Series Unknown,,"Dec 1, 2015",,,Yes,1,1
Seed Round - Juuk,https://www.crunchbase.com/funding_round/juuk-seed--558845e7,Juuk,https://www.crunchbase.com/organization/juuk,Seed,,"Nov 17, 2015",Seed,,Yes,2,2
Convertible Note - Palette,https://www.crunchbase.com/funding_round/palette-convertible-note--e2cbe762,Palette,https://www.crunchbase.com/organization/palette,Convertible Note,,"Nov 12, 2015",,,No,2,
Seed Round - Nerd Skincare,https://www.crunchbase.com/funding_round/nerd-skincare-seed--4189becd,Nerd Skincare,https://www.crunchbase.com/organization/nerd-skincare,Seed,"$1,000,000","Nov 4, 2015",Seed,,Yes,2,1
Seed Round - OpenTrons,https://www.crunchbase.com/funding_round/opentrons-seed--39fb66c7,OpenTrons,https://www.crunchbase.com/organization/opentrons,Seed,,"Nov 1, 2015",Seed,,Yes,4,2
Seed Round - Looking Glass,https://www.crunchbase.com/funding_round/looking-glass-seed--a7a71cc4,Looking Glass,https://www.crunchbase.com/organization/looking-glass,Seed,,"Oct 30, 2015",Seed,,Yes,4,3
Convertible Note - Nomiku,https://www.crunchbase.com/funding_round/nomiku-convertible-note--bb108c14,Nomiku,https://www.crunchbase.com/organization/nomiku,Convertible Note,,"Oct 29, 2015",,,No,3,
Venture Round - Neo Networks,https://www.crunchbase.com/funding_round/neo-network-series-unknown--c0f6162f,Neo Networks,https://www.crunchbase.com/organization/neo-network,Venture - Series Unknown,,"Oct 29, 2015",,,Yes,1,1
Seed Round - Forkyoo,https://www.crunchbase.com/funding_round/forkyoo-seed--9dfe7fef,Forkyoo,https://www.crunchbase.com/organization/forkyoo,Seed,"$57,000","Oct 29, 2015",Seed,,Yes,2,1
Convertible Note - OrderWithMe,https://www.crunchbase.com/funding_round/orderwithme-convertible-note--61c47ca1,OrderWithMe,https://www.crunchbase.com/organization/orderwithme,Convertible Note,,"Oct 27, 2015",,,No,1,1
Venture Round - LIVIN farms,https://www.crunchbase.com/funding_round/livin-farms-series-unknown--06e8b9d6,LIVIN farms,https://www.crunchbase.com/organization/livin-farms,Venture - Series Unknown,,"Oct 20, 2015",,,Yes,2,2
Angel Round - Zify,https://www.crunchbase.com/funding_round/zify-angel--95f420b6,Zify,https://www.crunchbase.com/organization/zify,Angel,"$220,000","Oct 12, 2015",Seed,,Yes,1,1
Seed Round - Fitfox,https://www.crunchbase.com/funding_round/fitfox-2-seed--18d3d45d,Fitfox,https://www.crunchbase.com/organization/fitfox-2,Seed,,"Oct 9, 2015",Seed,,Yes,1,
Venture Round - Leap Motion,https://www.crunchbase.com/funding_round/leap-motion-series-unknown--5556518b,Leap Motion,https://www.crunchbase.com/organization/leap-motion,Venture - Series Unknown,,"Oct 8, 2015",,,Yes,1,1
Seed Round - Aminolabs,https://www.crunchbase.com/funding_round/aminolabs-seed--0c1d9e93,Aminolabs,https://www.crunchbase.com/organization/aminolabs,Seed,"$250,000","Oct 7, 2015",Seed,,Yes,2,1
Convertible Note - SOMA Smart Home,https://www.crunchbase.com/funding_round/soma-smart-home-convertible-note--cdde708d,SOMA Smart Home,https://www.crunchbase.com/organization/soma-smart-home,Convertible Note,,"Oct 4, 2015",,,No,1,
Venture Round - Artable,https://www.crunchbase.com/funding_round/artable-series-unknown--65771f64,Artable,https://www.crunchbase.com/organization/artable,Venture - Series Unknown,,"Oct 2, 2015",,,Yes,1,1
Seed Round - Snapask,https://www.crunchbase.com/funding_round/appedu-seed--ce41ad33,Snapask,https://www.crunchbase.com/organization/appedu,Seed,,"Oct 2, 2015",Seed,,Yes,1,1
Seed Round - New Wave Foods,https://www.crunchbase.com/funding_round/new-wave-foods-seed--dd4cbb06,New Wave Foods,https://www.crunchbase.com/organization/new-wave-foods,Seed,"$250,000","Oct 1, 2015",Seed,,Yes,2,1
Convertible Note - True Made Foods,https://www.crunchbase.com/funding_round/truefoods-convertible-note--2e9164f2,True Made Foods,https://www.crunchbase.com/organization/truefoods,Convertible Note,"$476,000","Sep 30, 2015",,"$2,500,000",No,2,
Venture Round - Hexibot,https://www.crunchbase.com/funding_round/hexibot-series-unknown--36cb4ff7,Hexibot,https://www.crunchbase.com/organization/hexibot,Venture - Series Unknown,,"Sep 28, 2015",,,Yes,1,1
Venture Round - Thermodo,https://www.crunchbase.com/funding_round/thermodo-series-unknown--0c720d4f,Thermodo,https://www.crunchbase.com/organization/thermodo,Venture - Series Unknown,,"Sep 28, 2015",,,Yes,1,
Venture Round - Helios,https://www.crunchbase.com/funding_round/helios-series-unknown--20eaee62,Helios,https://www.crunchbase.com/organization/helios,Venture - Series Unknown,,"Sep 25, 2015",,,Yes,2,1
Seed Round - Memphis Meats,https://www.crunchbase.com/funding_round/memphis-meats-seed--bcaa7880,Memphis Meats,https://www.crunchbase.com/organization/memphis-meats,Seed,"$250,000","Sep 25, 2015",Seed,,Yes,2,
Seed Round - Truust Neuroimaging,https://www.crunchbase.com/funding_round/truust-neuroimaging-seed--b7597942,Truust Neuroimaging,https://www.crunchbase.com/organization/truust-neuroimaging,Seed,"$250,000","Sep 25, 2015",Seed,,Yes,2,1
"Venture Round - Out of Galaxy, Inc.",https://www.crunchbase.com/funding_round/out-of-galaxy-inc-series-unknown--c2bf31b4,"Out of Galaxy, Inc.",https://www.crunchbase.com/organization/out-of-galaxy-inc,Venture - Series Unknown,,"Sep 23, 2015",,,Yes,1,
Venture Round - Wazombi,https://www.crunchbase.com/funding_round/wazombi-series-unknown--56b4d66b,Wazombi,https://www.crunchbase.com/organization/wazombi,Venture - Series Unknown,,"Sep 22, 2015",,,Yes,1,
Seed Round - Vali Nanomedical,https://www.crunchbase.com/funding_round/vali-nanomedical-seed--ee9df39c,Vali Nanomedical,https://www.crunchbase.com/organization/vali-nanomedical,Seed,"$250,000","Sep 21, 2015",Seed,,Yes,2,1
Venture Round - Structur3d Printing,https://www.crunchbase.com/funding_round/structur3d-printing-series-unknown--f9cc9613,Structur3d Printing,https://www.crunchbase.com/organization/structur3d-printing,Venture - Series Unknown,,"Sep 20, 2015",,,Yes,1,
Venture Round - Makeblock,https://www.crunchbase.com/funding_round/makeblock-series-unknown--ec98b37f,Makeblock,https://www.crunchbase.com/organization/makeblock,Venture - Series Unknown,,"Sep 20, 2015",,,Yes,1,
Convertible Note - Ebotic,https://www.crunchbase.com/funding_round/ebotic-convertible-note--1b7f478d,Ebotic,https://www.crunchbase.com/organization/ebotic,Convertible Note,,"Sep 18, 2015",,,No,1,1
Series B - Breather,https://www.crunchbase.com/funding_round/breather-series-b--959a05c4,Breather,https://www.crunchbase.com/organization/breather,Series B,"$20,000,000","Sep 17, 2015",Early Stage Venture,,Yes,5,4
Seed Round - V-Sense Medical,https://www.crunchbase.com/funding_round/v-sense-medical-seed--9fcc92c7,V-Sense Medical,https://www.crunchbase.com/organization/v-sense-medical,Seed,"$250,000","Sep 16, 2015",Seed,,Yes,2,1
Seed Round - Wakati,https://www.crunchbase.com/funding_round/wakati-seed--92dc2ea1,Wakati,https://www.crunchbase.com/organization/wakati,Seed,"$400,000","Sep 15, 2015",Seed,,Yes,2,1
Seed Round - CookMood,https://www.crunchbase.com/funding_round/cookmood-seed--e518feed,CookMood,https://www.crunchbase.com/organization/cookmood,Seed,,"Sep 15, 2015",Seed,,Yes,2,1
Seed Round - TruEnergy Sport Shot,https://www.crunchbase.com/funding_round/truenergy-seed--a826efab,TruEnergy Sport Shot,https://www.crunchbase.com/organization/truenergy,Seed,,"Sep 15, 2015",Seed,,Yes,2,1
Venture Round - Crema,https://www.crunchbase.com/funding_round/fika-2-series-unknown--2ae7ba3d,Crema,https://www.crunchbase.com/organization/fika-2,Venture - Series Unknown,,"Sep 15, 2015",,,Yes,2,1
Seed Round - GetBizzy,https://www.crunchbase.com/funding_round/bizzy-coffee-seed--c9b29009,GetBizzy,https://www.crunchbase.com/organization/bizzy-coffee,Seed,,"Sep 15, 2015",Seed,,Yes,2,1
